pt,margin_heuristic_score,entropy_heuristic_score,conf_heuristic_score,badge_heuristic_score,core_heuristic_score,reg_preds,y_pred,Plateau_W,Plateau_S,Plateau_reg_width,true_reg_start_end
70599,"[-0.01567985862493515, -0.01274631917476654, -0.004674501717090607, -0.004015348851680756, -0.0034971535205841064, -0.012750037014484406, -0.0007268562912940979, -0.0026582255959510803, -0.0069669559597969055, -0.006424702703952789, -0.0024221986532211304, -0.0004615187644958496, -0.002834632992744446, -0.004251562058925629, -0.00015384703874588013, -0.00705873966217041, -0.0002294108271598816, -0.0076225921511650085, -0.000509306788444519, -0.0014074593782424927, -0.03214570879936218, -0.0042720213532447815, -0.007146172225475311, -0.005761072039604187, -0.0012868642807006836, -0.0019455105066299438, -0.004226937890052795, -0.01322762668132782, -0.019336171448230743, -0.010260157287120819, -0.0026068314909934998, -0.003933675587177277, -0.01640952378511429, -0.010513156652450562, -0.011593714356422424, -0.014003925025463104, -0.016366489231586456, -0.0010554194450378418, -0.003000989556312561, -0.0014055967330932617, -0.00634630024433136, -0.0033299773931503296, -0.0031996890902519226, -0.014199957251548767, -0.014404520392417908, -0.0005683451890945435, -0.008044295012950897, -0.004133768379688263, -0.010597862303256989, -0.013562113046646118, -0.014298930764198303]","[2.442970037460327, 2.4484317302703857, 2.438157558441162, 2.445556402206421, 2.449580192565918, 2.447869062423706, 2.4430508613586426, 2.445769786834717, 2.4437813758850098, 2.4381890296936035, 2.43510365486145, 2.4397294521331787, 2.4354000091552734, 2.4512078762054443, 2.44824481010437, 2.4487287998199463, 2.4407784938812256, 2.451864719390869, 2.4431381225585938, 2.437209367752075, 2.4469268321990967, 2.447392463684082, 2.444730043411255, 2.4377050399780273, 2.435854911804199, 2.4309160709381104, 2.429392099380493, 2.43679141998291, 2.431102752685547, 2.449864149093628, 2.4499351978302, 2.4463534355163574, 2.4417126178741455, 2.437913179397583, 2.4471044540405273, 2.4451823234558105, 2.457167387008667, 2.455705404281616, 2.4496004581451416, 2.444244384765625, 2.4463112354278564, 2.4523403644561768, 2.441136360168457, 2.446272134780884, 2.450939178466797, 2.4532651901245117, 2.455286979675293, 2.4577431678771973, 2.4514923095703125, 2.456416130065918, 2.4529430866241455]","[-0.1299888640642166, -0.12242015451192856, -0.1249830424785614, -0.11712951958179474, -0.12131178379058838, -0.12444768100976944, -0.11872727423906326, -0.1249949038028717, -0.12685337662696838, -0.1279066652059555, -0.1266327053308487, -0.12348783761262894, -0.12943924963474274, -0.12010500580072403, -0.11884888261556625, -0.12049166113138199, -0.12266362458467484, -0.12087789922952652, -0.12482734024524689, -0.1271355301141739, -0.1366177350282669, -0.11899258941411972, -0.12750035524368286, -0.1308409720659256, -0.1252877563238144, -0.12915125489234924, -0.13304267823696136, -0.13216175138950348, -0.1387341171503067, -0.1228811964392662, -0.11961571872234344, -0.12148085981607437, -0.13601304590702057, -0.13419900834560394, -0.1270701140165329, -0.12821009755134583, -0.12302897870540619, -0.11403656005859375, -0.12053193151950836, -0.12528811395168304, -0.1228625699877739, -0.11873932927846909, -0.12429893761873245, -0.1274043619632721, -0.12483469396829605, -0.11618686467409134, -0.12047824263572693, -0.11262394487857819, -0.12011609226465225, -0.1167384684085846, -0.12010848522186279]","[3.912662418650545e-06, 3.709223048917268e-06, 4.0400787867166055e-06, 3.9919902541744054e-06, 3.7462987350728455e-06, 3.808016138769986e-06, 4.124916501370802e-06, 3.819044928262565e-06, 3.8031709963906564e-06, 3.943707279525083e-06, 4.014093861538674e-06, 3.6810877018766393e-06, 3.86457083464235e-06, 3.7737571461583206e-06, 3.639597086186393e-06, 3.6545014099359153e-06, 3.897389796956084e-06, 3.511808756622725e-06, 3.5620080977876e-06, 3.771892517620646e-06, 3.3685139475147177e-06, 3.6492508683852713e-06, 3.527222458071894e-06, 3.6789429232744255e-06, 7.103698926759623e-08, 0.0, 4.009992502078384e-06, 3.938830952027242e-06, 3.941585952992109e-06, 3.4648690771306582e-06, 3.6602859546873067e-06, 3.7313935427353805e-06, 3.630171555766704e-06, 3.715613017400605e-06, 3.6075915181930095e-06, 3.7005152466829445e-06, 3.5353680320270645e-06, 2.3317232780088343e-07, 3.7548311058969483e-06, 3.86055838999209e-06, 3.871226350818961e-06, 3.725550578119339e-06, 4.099755120997594e-06, 3.8034550348212427e-06, 3.8500656871520834e-06, 3.729447585174712e-06, 4.062881344737392e-06, 3.8224084323463434e-06, 3.6252280647305936e-06, 3.7332588949998505e-06, 3.88008115305505e-06]","[4.931376665109156e-06, 4.189738085649236e-06, 5.906183691952875e-06, 6.231494517085654e-06, 6.794883029980933e-06, 6.1710425576478e-06, 5.342774797344062e-06, 5.3195832659149544e-06, 6.125773099098919e-06, 6.4324111405282485e-06, 7.22723393706984e-06, 5.262070592781843e-06, 5.017422486766518e-06, 4.1890771480178774e-06, 5.135366292717826e-06, 4.153664704669355e-06, 5.314630165385631e-06, 5.1333117161223185e-06, 5.470855930639906e-06, 4.747539859767172e-06, 6.267962125779144e-06, 3.91562870543548e-06, 3.988108094617731e-06, 5.87531783285016e-06, 2.915740798160639e-06, 0.0, 4.15848584402687e-06, 3.5941450749148005e-06, 4.96011773852298e-06, 5.3573794407111745e-06, 4.816035250982369e-06, 4.286374159015155e-06, 6.5159077732711334e-06, 6.621594938078162e-06, 5.38216590179724e-06, 6.463131386760498e-06, 4.828537201336764e-06, 4.89029611398152e-06, 5.028754390681245e-06, 5.4831402756928735e-06, 5.405934551535418e-06, 3.998284687833212e-06, 4.324740545784863e-06, 6.045213651881371e-06, 5.222940279360351e-06, 4.929728774370562e-06, 6.846767243005926e-06, 4.015248425878915e-06, 5.822843032637498e-06, 6.3506227520027564e-06, 6.317930827893545e-06]","[[0.05959669500589371, 0.08587563782930374, 0.11430900543928146, 0.09263631701469421, 0.08770065009593964, 0.0638960599899292, 0.06943533569574356, 0.05551164597272873, 0.10536512732505798, 0.0469968356192112, 0.08868788182735443, 0.1299888640642166], [0.0633266493678093, 0.09039105474948883, 0.10967383533716202, 0.09109895676374435, 0.07906383275985718, 0.07117419689893723, 0.06689634174108505, 0.05617859214544296, 0.10642072558403015, 0.04655560106039047, 0.09680001437664032, 0.12242015451192856], [0.05780594050884247, 0.0918886810541153, 0.1203085407614708, 0.08484191447496414, 0.08859331160783768, 0.06899847090244293, 0.06866338104009628, 0.053054507821798325, 0.10619696229696274, 0.041254885494709015, 0.09341039508581161, 0.1249830424785614], [0.057118192315101624, 0.08206155896186829, 0.11712951958179474, 0.09168174862861633, 0.09534075111150742, 0.06571845710277557, 0.07047244161367416, 0.056484587490558624, 0.10409232974052429, 0.04529082030057907, 0.1014954075217247, 0.11311417073011398], [0.060835547745227814, 0.08268588781356812, 0.12131178379058838, 0.08792217820882797, 0.08512531220912933, 0.06812358647584915, 0.0798446461558342, 0.05761805549263954, 0.10313735902309418, 0.0467437244951725, 0.08883730322122574, 0.11781463027000427], [0.06348571181297302, 0.08305957168340683, 0.11169764399528503, 0.08185642212629318, 0.08442491292953491, 0.07045838981866837, 0.07906386256217957, 0.055689483880996704, 0.1037023514509201, 0.043814487755298615, 0.09829951822757721, 0.12444768100976944], [0.06519214808940887, 0.08817090094089508, 0.11407717317342758, 0.07889768481254578, 0.08766650408506393, 0.06244432181119919, 0.0753103718161583, 0.052574269473552704, 0.11800041794776917, 0.04473394528031349, 0.09420502930879593, 0.11872727423906326], [0.06387051194906235, 0.08414638042449951, 0.1249949038028717, 0.08548126369714737, 0.0835421234369278, 0.0658206194639206, 0.0717737078666687, 0.0569523423910141, 0.1039891168475151, 0.04689599573612213, 0.09019635617733002, 0.12233667820692062], [0.06492265313863754, 0.08724772930145264, 0.11988642066717148, 0.08165796846151352, 0.08077526092529297, 0.07068894058465958, 0.06870065629482269, 0.05642734467983246, 0.10679657012224197, 0.04405781254172325, 0.09198524802923203, 0.12685337662696838], [0.062452953308820724, 0.08338671177625656, 0.1279066652059555, 0.08585657179355621, 0.08382625877857208, 0.06546258181333542, 0.06509637832641602, 0.05240617319941521, 0.11058655381202698, 0.045723021030426025, 0.09581419825553894, 0.12148196250200272], [0.060202691704034805, 0.08777733892202377, 0.1266327053308487, 0.08178994804620743, 0.08971289545297623, 0.06028148904442787, 0.06699502468109131, 0.0516735315322876, 0.10878810286521912, 0.04490531608462334, 0.09703052788972855, 0.12421050667762756], [0.06311387568712234, 0.0840444266796112, 0.12348783761262894, 0.09142696857452393, 0.07711879909038544, 0.06472916156053543, 0.06487040221691132, 0.05194433033466339, 0.10876509547233582, 0.04790898412466049, 0.09956379979848862, 0.12302631884813309], [0.05942337214946747, 0.08602689206600189, 0.1266046166419983, 0.08448465913534164, 0.07862649857997894, 0.07066208124160767, 0.0699879452586174, 0.050041865557432175, 0.10692707449197769, 0.04387914389371872, 0.09389664232730865, 0.12943924963474274], [0.05988438427448273, 0.0791608989238739, 0.1158534437417984, 0.09363432973623276, 0.08866413682699203, 0.07121302932500839, 0.07538522034883499, 0.05383044108748436, 0.09848985821008682, 0.05105701833963394, 0.09272226691246033, 0.12010500580072403], [0.06436114013195038, 0.08165815472602844, 0.11884888261556625, 0.0902145579457283, 0.08260855078697205, 0.07530474662780762, 0.06671971827745438, 0.05251655727624893, 0.0994403138756752, 0.048296380788087845, 0.10133595019578934, 0.11869503557682037], [0.06409650295972824, 0.08559362590312958, 0.12049166113138199, 0.08552215248346329, 0.0840500220656395, 0.07308897376060486, 0.06861492246389389, 0.05583011731505394, 0.11190454661846161, 0.04662710428237915, 0.09074756503105164, 0.11343292146921158], [0.062067463994026184, 0.0885387659072876, 0.12243421375751495, 0.08441966027021408, 0.08444049209356308, 0.06541718542575836, 0.07183182239532471, 0.05411052331328392, 0.11203918606042862, 0.04358579218387604, 0.08845119178295135, 0.12266362458467484], [0.06957744061946869, 0.08329080790281296, 0.11325530707836151, 0.08853381872177124, 0.08216442167758942, 0.06744752824306488, 0.06875543296337128, 0.0591016486287117, 0.10880255699157715, 0.04823203757405281, 0.08996112644672394, 0.12087789922952652], [0.06516627222299576, 0.0816904678940773, 0.12482734024524689, 0.08481183648109436, 0.08284574002027512, 0.06504867970943451, 0.0695791244506836, 0.05485152825713158, 0.10679584741592407, 0.0470048263669014, 0.09306027740240097, 0.12431803345680237], [0.06107580289244652, 0.07848135381937027, 0.1271355301141739, 0.09070824831724167, 0.08763213455677032, 0.06712478399276733, 0.06370610743761063, 0.051879409700632095, 0.1030004546046257, 0.045660898089408875, 0.09786723554134369, 0.1257280707359314], [0.0687626525759697, 0.07745160162448883, 0.1366177350282669, 0.09333009272813797, 0.08353223651647568, 0.06903526186943054, 0.06402730196714401, 0.05642421916127205, 0.10328090190887451, 0.05015256255865097, 0.09291339665651321, 0.10447202622890472], [0.06754297763109207, 0.08840349316596985, 0.11472056806087494, 0.08301511406898499, 0.08086889237165451, 0.07153882086277008, 0.06612202525138855, 0.0523374117910862, 0.11180444061756134, 0.047976769506931305, 0.09667688608169556, 0.11899258941411972], [0.06667227298021317, 0.07748439908027649, 0.12035418301820755, 0.0845337063074112, 0.077047199010849, 0.0700974091887474, 0.07101024687290192, 0.05370388180017471, 0.10789474844932556, 0.04872724041342735, 0.09497442096471786, 0.12750035524368286], [0.06862389296293259, 0.0715903490781784, 0.1250799000263214, 0.08651828020811081, 0.07504287362098694, 0.06316949427127838, 0.06812205910682678, 0.05422677472233772, 0.11201024800539017, 0.04856390878558159, 0.09621132910251617, 0.1308409720659256], [0.06551964581012726, 0.07730132341384888, 0.12400089204311371, 0.08143318444490433, 0.0767856240272522, 0.06848695874214172, 0.06553975492715836, 0.05324789509177208, 0.1252877563238144, 0.045523084700107574, 0.09427660703659058, 0.12259716540575027], [0.06964719295501709, 0.08460965007543564, 0.1272057443857193, 0.0786658525466919, 0.07221246510744095, 0.06344906240701675, 0.06967902183532715, 0.04901601001620293, 0.12915125489234924, 0.04456092789769173, 0.08933603018522263, 0.12246681749820709], [0.0615595318377018, 0.08179070800542831, 0.12881574034690857, 0.079069122672081, 0.07854444533586502, 0.06348449736833572, 0.06725109368562698, 0.052376847714185715, 0.11990565806627274, 0.044663701206445694, 0.08949592709541321, 0.13304267823696136], [0.0636368840932846, 0.08514535427093506, 0.1173911914229393, 0.08645854890346527, 0.0779159888625145, 0.0654316246509552, 0.06859797239303589, 0.050244349986314774, 0.11893412470817566, 0.04750404134392738, 0.0865781307220459, 0.13216175138950348], [0.06577248126268387, 0.08484244346618652, 0.1387341171503067, 0.08017449826002121, 0.07838057726621628, 0.07009538263082504, 0.06650128215551376, 0.05101552605628967, 0.11615367233753204, 0.040939029306173325, 0.08799301832914352, 0.11939794570207596], [0.06521641463041306, 0.08373758941888809, 0.1228811964392662, 0.08436259627342224, 0.0808478444814682, 0.07277046144008636, 0.07069942355155945, 0.05852188169956207, 0.11262103915214539, 0.04648512974381447, 0.09073088318109512, 0.11112552881240845], [0.06948661059141159, 0.08325400203466415, 0.1080767959356308, 0.07748674601316452, 0.07962740957736969, 0.07543191313743591, 0.07571657001972198, 0.053970206528902054, 0.11700888723134995, 0.046343810856342316, 0.0939813181757927, 0.11961571872234344], [0.06673434376716614, 0.07973705232143402, 0.1175471842288971, 0.079766184091568, 0.07959962636232376, 0.07232606410980225, 0.07292760908603668, 0.054155461490154266, 0.11549216508865356, 0.04717032238841057, 0.09306317567825317, 0.12148085981607437], [0.06389279663562775, 0.07367304712533951, 0.13601304590702057, 0.08204793930053711, 0.07553940266370773, 0.06973344087600708, 0.07283149659633636, 0.05609462410211563, 0.11265245079994202, 0.05110203102231026, 0.08681625127792358, 0.11960352212190628], [0.06512048095464706, 0.0851806253194809, 0.13419900834560394, 0.08420059829950333, 0.07824251055717468, 0.0644366443157196, 0.06815647333860397, 0.05458104982972145, 0.11058104783296585, 0.04671129211783409, 0.08490445464849472, 0.12368585169315338], [0.06783818453550339, 0.08366835117340088, 0.1270701140165329, 0.08426215499639511, 0.07795516401529312, 0.069289930164814, 0.06717885285615921, 0.055220190435647964, 0.11547639966011047, 0.049654774367809296, 0.09216425567865372, 0.11022162437438965], [0.06656209379434586, 0.08421266078948975, 0.12821009755134583, 0.08628439903259277, 0.08050796389579773, 0.06604234874248505, 0.06363440304994583, 0.058378033339977264, 0.1108897253870964, 0.047769736498594284, 0.0933024138212204, 0.11420617252588272], [0.06690645962953568, 0.08348064869642258, 0.12302897870540619, 0.08855503797531128, 0.08209878951311111, 0.07364378124475479, 0.07394293695688248, 0.05975629761815071, 0.10455914586782455, 0.05115823447704315, 0.08620723336935043, 0.10666248947381973], [0.07031682878732681, 0.08659677952528, 0.11298114061355591, 0.08576522022485733, 0.08662099391222, 0.06910265237092972, 0.07035379856824875, 0.058329612016677856, 0.11403656005859375, 0.04967423900961876, 0.08742557466030121, 0.1087966039776802], [0.06818319857120514, 0.08371423929929733, 0.12053193151950836, 0.08960215002298355, 0.07738041132688522, 0.0646180659532547, 0.07044586539268494, 0.05537896603345871, 0.1175309419631958, 0.05400371178984642, 0.08375193923711777, 0.11485865712165833], [0.0602366179227829, 0.08507075160741806, 0.12388251721858978, 0.0873514860868454, 0.08246975392103195, 0.0645066350698471, 0.07096672803163528, 0.05724525824189186, 0.10971833765506744, 0.050311215221881866, 0.0829525887966156, 0.12528811395168304], [0.06900694966316223, 0.08904589712619781, 0.11335233598947525, 0.08523482084274292, 0.08194178342819214, 0.06285116076469421, 0.07149582356214523, 0.051585450768470764, 0.11651626974344254, 0.05058576911687851, 0.08552126586437225, 0.1228625699877739], [0.0705314353108406, 0.0857989639043808, 0.11540935188531876, 0.08590585738420486, 0.08393801748752594, 0.06433487683534622, 0.06893876940011978, 0.0576147623360157, 0.10854526609182358, 0.050637729465961456, 0.08960557729005814, 0.11873932927846909], [0.0692325159907341, 0.0908544734120369, 0.12429893761873245, 0.07854324579238892, 0.07712534815073013, 0.06545757502317429, 0.06876619905233383, 0.053201790899038315, 0.12109924852848053, 0.04580428823828697, 0.09026748687028885, 0.1153489425778389], [0.06755167990922928, 0.0890175998210907, 0.11320440471172333, 0.08371905237436295, 0.08701444417238235, 0.06504900008440018, 0.06766164302825928, 0.056612517684698105, 0.10428092628717422, 0.0453781932592392, 0.093106210231781, 0.1274043619632721], [0.07280327379703522, 0.09303058683872223, 0.11043017357587814, 0.08150020241737366, 0.08327008783817291, 0.06559532135725021, 0.07294529676437378, 0.05480136349797249, 0.1051541119813919, 0.048185091465711594, 0.08744972944259644, 0.12483469396829605], [0.07237248122692108, 0.08579263836145401, 0.11618686467409134, 0.0920724868774414, 0.08571214973926544, 0.06402264535427094, 0.06815962493419647, 0.055635884404182434, 0.10357016324996948, 0.050837233662605286, 0.09001921862363815, 0.1156185194849968], [0.07151171565055847, 0.09288395196199417, 0.1010056808590889, 0.08916222304105759, 0.08414403349161148, 0.06625000387430191, 0.07337383180856705, 0.0534357912838459, 0.11243394762277603, 0.05443210527300835, 0.08088845014572144, 0.12047824263572693], [0.07105772942304611, 0.09335631132125854, 0.11262394487857819, 0.09756460040807724, 0.0852818489074707, 0.06860027462244034, 0.06894455850124359, 0.054075855761766434, 0.10046559572219849, 0.053577907383441925, 0.0859612226486206, 0.10849017649888992], [0.07182743400335312, 0.09924661368131638, 0.12011609226465225, 0.08610912412405014, 0.08568579703569412, 0.06352946907281876, 0.06601490080356598, 0.053318750113248825, 0.10641805082559586, 0.05261958763003349, 0.08559591323137283, 0.10951822996139526], [0.07661184668540955, 0.10060817003250122, 0.10197900235652924, 0.08709751814603806, 0.0865437313914299, 0.06727562099695206, 0.06712788343429565, 0.05533023551106453, 0.10317635536193848, 0.050512466579675674, 0.08699866384267807, 0.1167384684085846], [0.07666541635990143, 0.10093992203474045, 0.09971366822719574, 0.09077665209770203, 0.08589109033346176, 0.06520643085241318, 0.06494728475809097, 0.05368919298052788, 0.10580955445766449, 0.05010979250073433, 0.08614249527454376, 0.12010848522186279]]","[0.06964719295501709, 0.08460965007543564, 0.1272057443857193, 0.0786658525466919, 0.07221246510744095, 0.06344906240701675, 0.06967902183532715, 0.04901601001620293, 0.12915125489234924, 0.04456092789769173, 0.08933603018522263, 0.12246681749820709]",5.0,0.5,2,"[70574, 70625]"
